iteration,timesteps,return,actor_loss,critic_loss,total_loss
1,2118,-268.21134675984996,-0.008399985207697195,6468.58038695904,3234.2676482095326
2,4286,-152.33432071025334,-0.00910473826875472,1439.6489731283748,719.801285014433
3,6420,-155.24113679077584,-0.008481361040536047,883.1450717650985,441.54999080646
4,8574,-105.42505056368879,-0.011340747036082649,529.4330077774223,264.6911023019374
5,10700,-87.44044479115325,-0.0064746011839640185,367.24375020030845,183.60133367707832
6,12820,-106.31480298415707,-0.011033679998945445,525.907936164311,262.9289150238037
7,14985,-101.57335048581389,-0.008096761049561297,432.416893777968,216.18642553498472
8,17070,-63.43848966891028,-0.0051923924278302605,543.9073532156569,271.93466288075103
9,19163,-70.67403922660529,-0.010614972451532428,728.068193655303,364.0097557299065
10,21289,-45.50831726087251,-0.005505056990202793,229.70805469229202,114.83478440529059
11,23447,-70.99074849233719,-0.0038813502210509644,389.9546601012513,194.95964698651773
12,25576,-25.41695824691682,-0.010012982391207566,277.83603941719485,138.8941928035808
13,27673,-31.957288278591825,-0.0010178865303691381,182.85900472983334,91.41462134092282
14,29944,-27.31862282210086,-0.0012192654062633042,175.36084128714896,87.66534317291534
15,32052,-30.20343787326645,-0.004106258232537554,393.81664482664667,196.8903931675695
16,34109,-28.7127899670849,-0.013764874426463541,286.4241633308581,143.18459235974393
17,36200,-83.83319488418856,-0.009132962933451425,242.96192647590013,121.45823422416312
18,38440,-88.0827285354141,-0.004650558286479541,177.58713243756975,88.77536247253418
19,40607,-9.19145535907612,-0.0052673231710149235,66.34932581836959,33.15584712769406
20,42796,-2.2667818846272993,-0.0077045830823052885,137.4831635266885,68.7203138468366
21,45796,-10.782006352480693,-0.005695152798709746,123.21415817853317,61.587853502687125
22,48743,-59.518300834080286,4.422424647670526e-06,83.2078104037505,41.59039497925685
23,50972,12.662802439650234,-0.013905820030058864,101.00533120843428,50.47528775130646
24,53137,20.791533845043787,-0.007670533526496789,128.3397731781006,64.14880454663148
25,55497,14.368618898694328,-0.003138203394452208,66.48334171897487,33.225143683584115
26,58497,60.06480915689364,-0.014456158404105477,36.32921443666731,18.136738845280238
27,61497,26.681268727865472,-0.012368649979563136,111.98464423731754,55.96654242321961
28,64497,43.973818559528546,-0.005257635550983882,29.49933410094956,14.731058100522574
29,67497,65.42888081670053,-0.008115124938337773,78.47804245401602,39.21761319285533
30,70497,95.72749228262688,-0.0019689593464136124,38.77034947531564,19.369974660873414
31,72655,42.84621131530317,-0.007662834777661106,146.52041375216317,73.23931035995483
32,75016,-1.5729095870705379,-0.007980598467599931,204.91215073279892,102.43479780985122
33,77441,55.50993147930505,-0.00968099158767256,129.96187012536186,64.95789339428856
34,79657,67.00984150426086,-0.010390119893210275,98.69200210571289,49.32222745077951
35,82657,84.47911382725131,-0.0012389836548310188,86.24005201127794,43.1054216225942
36,84982,80.71515441196232,0.011422214578957327,116.74555132465977,58.37084062637821
37,87196,12.182771479418571,0.00467445763998327,241.33912726208172,120.66085764792113
38,90196,106.88305438965016,-0.002754068231911628,42.46566470876917,21.216697561276423
39,93196,129.76699323365713,-0.00831341335074882,32.388807238954485,16.17272279840527
40,95477,70.45112137911597,-0.005466407922924393,87.70774520238241,43.83506249321832
41,97857,-11.67713136511386,-0.007399974545132529,181.73247654452646,90.845482059783
42,100857,96.45394671393508,-0.0011847959566211785,87.68240524780708,43.82669446476838
43,103596,4.876674141032815,-0.01123710877115005,77.85632106379458,38.90362769177086
44,105742,18.329128962063596,-0.0027858502875246546,158.1179365719066,79.04279697642608
45,107934,85.20699609077042,-0.011091082975823686,69.8852163338513,34.91811977113996
46,110934,107.55215417691409,-0.003211068788792674,23.722004954270492,11.844426291195427
47,113181,88.97599873078228,0.006217923558627565,64.15409872645424,32.069927658353535
48,115988,48.335772101345746,-0.0020914977755058894,228.10779795370811,114.03846781707007
49,118278,71.99607076014546,-0.0005957138853083397,54.172648380542626,27.072386815630157
50,120659,58.09758475526342,-0.0017741981030600827,152.6202019171986,76.29498379404951
51,123659,79.62610861216604,0.0130794019885845,66.18363480753713,33.091535407227354
52,126163,56.74305932306219,0.003939103922591759,94.05567834316156,47.018387329884064
