iteration,timesteps,return,actor_loss,critic_loss,total_loss
1,1500,-500.0,-0.005927400207535054,810.7459360758463,405.3670365015666
2,2970,-489.6666666666667,-0.012592397832471614,408.1826217343109,204.0787095541906
3,4470,-500.0,-0.021567844153781022,259.8291213989258,129.8929806300572
4,5806,-445.0,-0.01291643945012419,378.15275984264554,189.06344757080078
5,7241,-478.0,-0.006313991206870587,222.6965419098183,111.34193821306582
6,8714,-490.6666666666667,0.010641642957431289,227.6745527453259,113.84789605280467
7,9964,-415.6666666666667,-0.010001913743567537,136.884625632382,68.43228577156744
8,11085,-372.6666666666667,0.003380779166486156,226.89911771624276,113.45291564169895
9,12304,-242.8,-0.010680324848937361,208.20451812744142,104.09155028493781
10,13603,-258.8,-0.011110150797340351,108.94316566662911,54.460441716512044
11,14654,-209.2,-0.009457768951816594,110.38521925982307,55.18311776553883
12,15782,-224.6,-0.010119148137164302,119.1344293653965,59.557062566280365
13,16895,-184.5,-0.012086021424167686,76.54836949242485,38.262063561545474
14,18045,-190.66666666666666,-0.006296383050173077,81.69666341525405,40.84199892584957
15,19081,-171.66666666666666,-0.008435016053474763,77.73949878866023,38.861276458610185
16,20180,-156.0,-0.006953211646113131,79.7275647799174,39.85679141680399
17,21371,-147.875,-0.005550190090181549,76.95054871103038,38.46968524352364
18,22554,-146.875,-0.01632184434682131,54.17537076677595,27.071322555541993
19,23668,-138.25,-0.012182230031531719,38.76999353832669,19.372772585021124
20,24773,-121.77777777777777,-0.007035781608364131,50.88051338195801,25.43318099975586
21,25862,-120.0,0.020127280284800837,77.46297304091915,38.75157559302546
22,26902,-114.55555555555556,-0.0015662957819427982,39.57760280111562,19.787196508352306
23,27938,-102.6,-0.0039520535148053525,31.469061593028986,15.73054095294988
24,29099,-115.1,-0.012573273666203023,39.85315186851903,19.913965860166048
25,30163,-95.72727272727273,-0.008610976260211883,28.185498526602082,14.08410090822162
26,31192,-101.9,-0.014085767505778623,30.638582053605248,15.305168866234666
27,32229,-93.27272727272727,-0.013590790364233886,15.397016093310189,7.684879907439737
28,33363,-102.0909090909091,-0.006209761216389352,30.98281498989427,15.48516382366778
29,34441,-97.0,-0.006352661172037616,27.834017557256363,13.910622375151691
30,35538,-98.72727272727273,-0.004245778442256981,29.60134605301751,14.796391835477618
31,36579,-103.1,-0.0007375729793723482,51.321444977809044,25.65994932355672
32,37733,-114.4,0.005632745033424151,76.43224236839696,38.221722856791395
33,38763,-92.63636363636364,0.0005226042039473267,62.3687258608201,31.18485033091377
34,39843,-97.18181818181819,-0.003272564144816227,54.113751200144875,27.053566835597604
35,40876,-92.9090909090909,-0.0017249565735897598,20.864858669393204,10.430669105754179
36,41901,-92.18181818181819,0.009166327704276358,38.891834004395676,19.455050940416296
37,42956,-86.91666666666667,-0.006652787883820779,26.559801589741426,13.273214275696699
38,44051,-98.54545454545455,-0.0010003816465743714,43.5232189933459,21.760579149590598
39,45127,-96.81818181818181,-0.004384436902097043,43.3360008576337,21.66358492234174
40,46167,-85.66666666666667,-0.005991450877969756,31.885766999861772,15.936859276715447
41,47264,-83.38461538461539,-0.007694999365291248,24.624080446031357,12.304312756326464
42,48292,-78.07692307692308,0.0019109600908396875,10.312109947905821,5.157933833318598
43,49393,-90.75,-0.00711436541749006,24.542572474479677,12.264142028490703
44,50475,-89.16666666666667,-0.007215247445581657,55.31482331257946,27.650168301924218
45,51598,-92.58333333333333,-0.006412488561343506,64.82882705264622,32.4079704814487
46,52686,-107.8,-0.007736378528686784,102.65170091427632,51.31808632797336
47,53752,-105.6,0.010145536329172835,74.81958915613875,37.41991261590885
48,54787,-93.0909090909091,-0.010382955611738211,64.91112342161291,32.44514997145709
49,55854,-81.07692307692308,-0.004893998981809572,22.23173902175006,11.11094441133387
50,56881,-145.85714285714286,-0.009306080394277447,218.71719159578024,109.34926454644454
51,57972,-82.92307692307692,-0.008652299970060914,38.605593420647004,19.29411079791876
52,59044,-81.46153846153847,-0.003778344368123833,30.39108777887681,15.191731685750625
53,60123,-82.0,-0.00756104375417315,39.59545636926807,19.790132714517462
54,61211,-89.66666666666667,-0.006251359933658558,42.979048605526195,21.483238573635326
55,62446,-101.91666666666667,-0.0027125509205593993,82.17434715157124,41.08442927118558
56,63522,-88.66666666666667,-0.007144325785338879,48.38264061422909,24.184143526413862
57,64619,-90.41666666666667,0.005397091919763221,41.21346284813351,20.6120985560947
58,65680,-87.41666666666667,0.0033314897445961833,66.03599399328232,33.021294981241226
59,66714,-93.0,-0.005035177616971648,59.47022043996387,29.73004220260514
60,67785,-81.38461538461539,-0.007496247603838523,28.59495647844062,14.289949664150376
61,68896,-91.58333333333333,-0.0010058691510565433,37.18925184362075,18.593589421191247
62,69999,-83.84615384615384,-0.005919923454425053,41.96230703906009,20.975201493815373
63,71085,-82.53846153846153,-0.005539307261214536,19.253250699884752,9.621056935366463
64,72133,-86.33333333333333,0.004979494655210721,38.9322813736765,19.47109149129767
65,73189,-87.0,-0.00877748284003009,17.749155382191912,8.865770393276806
66,74275,-82.53846153846153,-0.005383169346982066,15.479303040223963,7.734239327206331
67,75365,-98.0909090909091,0.0061525318409419725,56.54591073128912,28.27908034192191
68,76481,-84.84615384615384,-0.007848485797229741,32.80483032332526,16.39453916284773
69,77548,-81.07692307692308,-0.007071596751099123,23.095088212630326,11.5404450079974
70,78623,-88.58333333333333,-0.00521044060587883,34.16273311166202,17.076131251279044
71,79720,-108.7,0.0017970780091774133,126.41860749986436,63.211077478196884
72,80802,-89.16666666666667,-0.00549074849113822,40.85418114381678,20.421572533775777
73,81846,-86.0,-0.006938655855243697,27.127607480217428,13.556838461932013
74,82930,-89.33333333333333,-0.00619888415147785,43.52158204289793,21.754566534784914
75,84096,-96.16666666666667,-0.008744671806279155,54.228651173909505,27.105557102627223
76,85192,-108.6,0.006096711133917173,61.40152547200521,30.706837940216065
77,86248,-80.23076923076923,-0.006096307818284806,23.265042226454792,11.626402237836052
78,87342,-83.15384615384616,-0.014596827022938266,19.449611702230243,9.710187541776234
79,88395,-86.75,-0.002159197736011051,41.54938825719497,20.77251442740945
80,89428,-102.3,0.003034886625873578,78.8178934617476,39.41196051510897
81,90533,-99.45454545454545,-0.004935188476389986,73.66264749542485,36.82636481184301
82,91638,-84.0,-0.013024079292054064,26.60533657408597,13.289622730678982
83,92729,-98.18181818181819,-0.02025796951188537,73.41659077381928,36.68801805637027
84,93801,-81.46153846153847,-0.005102773673613282,23.21259930554558,11.601178581574384
85,94854,-94.72727272727273,-0.006724435600506909,56.9384038364186,28.46246057398179
86,95950,-83.3076923076923,-0.0006312436424195766,13.872055268287658,6.935381113158332
87,97004,-86.83333333333333,-0.00506208076086991,48.65973300933838,24.324790275798126
88,98042,-85.5,-0.004610480806406807,29.840502856759464,14.91562712613274
89,99075,-85.08333333333333,0.005811319686472416,21.32753724800913,10.66956592547266
90,100118,-85.91666666666667,-0.009744118916902952,14.033259990109,7.006870994901961
91,101165,-86.25,-0.0035759545620772746,34.68481787149008,17.33881882878093
92,102221,-80.23076923076923,-0.006356299235759412,13.90392872024985,6.945595926396987
93,103274,-94.72727272727273,-0.009123705866445295,65.59134380116183,32.78653673284194
94,104384,-84.38461538461539,-0.004607748923202356,29.89607883559333,14.943420132001242
95,105486,-90.83333333333333,-0.004143492526938846,23.16008278528849,11.575887020428976
96,106513,-84.58333333333333,-0.02142021561260609,27.306175536267897,13.631657862312654
97,107597,-82.38461538461539,-0.004644632110932122,20.64433756635233,10.317514331794223
98,108653,-87.0,-0.005769907140775639,24.607292596031638,12.297867488861083
99,109727,-81.61538461538461,-0.006698711599593106,15.488358034807092,7.7374728441238405
100,110787,-80.53846153846153,-0.005704593729666051,12.158970434525434,6.073773893188028
101,111820,-113.77777777777777,-0.004276831520766747,158.6090375388541,79.3002332361733
102,112868,-86.33333333333333,-0.0032596500864362017,22.483910406337063,11.238689517974853
103,113929,-80.61538461538461,-0.006826404202729464,16.69284331377815,8.339589919763453
104,115016,-82.61538461538461,-0.004180954806917512,20.77746483858894,10.384546504301184
105,116056,-85.66666666666667,-0.007543703900223755,16.010838722608174,7.99787093142429
106,117146,-89.83333333333333,0.01659736749089775,50.782340654852796,25.407763696553413
107,118223,-81.84615384615384,-0.004999809616808584,17.75721695037659,8.87360530556319
108,119258,-78.61538461538461,-0.0009032343774486114,17.74999265390284,8.874090306899127
109,120343,-76.5,-0.003836752227920143,11.576987544192544,5.784654730482947
110,121427,-82.38461538461539,-0.004431633706040242,9.968781103807338,4.979957148608039
111,122493,-81.0,-0.0041994646876393,31.507741670047537,15.749670180152444
112,123634,-113.1,-0.011066657796379973,129.0727767944336,64.52532092860487
113,124733,-77.5,-0.005050184272436632,13.830220754941305,6.910060058699714
114,125818,-89.41666666666667,-0.005935044709282617,42.69381994883219,21.340975386301675
115,126897,-82.0,-0.006139336166191189,21.226086762372184,10.606904986325432
