iteration,timesteps,return,actor_loss,critic_loss,total_loss
1,2200,-1254.8702262683794,-0.00408377024231831,32764.68930136191,16382.34056957348
2,4400,-1135.1765036099496,-0.007359530930866448,21827.768296792474,10913.876781194982
3,6600,-1222.2974905570297,0.0008611260354518891,17201.239207589286,8600.620500139508
4,8800,-1086.0534867593253,-0.0021517513046314667,17194.258010544145,8597.12683532288
5,11000,-1350.8706005711779,-0.0021845179636563574,15154.621435546875,7577.308553989956
6,13200,-1327.0468803616686,-0.004395969811792344,13054.158011138255,6527.074620108117
7,15400,-1283.3666954971234,-0.002215704895289881,14537.28533203125,7268.640454799107
8,17600,-1183.0768869136164,-0.0022143476017351662,12172.074136439733,6086.0348465401785
9,19800,-1274.334609273128,-0.004565281826736671,12381.947183314733,6190.969017857143
10,22000,-1172.6346106515912,0.0001288691987948758,9125.146614815849,4562.573437848772
11,24200,-1108.1841916870587,-0.0008524967621663335,9256.150569090369,4628.07443647775
12,26400,-1142.144548736039,-0.00035000188132891286,9609.72551983173,4804.86240647536
13,28600,-1183.2990372576312,0.00029451620634708795,9587.309140358362,4793.654873480162
14,30800,-1157.4577880769505,-0.005317559798381158,9296.752446388711,4648.370906907685
15,33000,-1069.2712950221603,0.0025429458095969863,6532.2870879591555,3266.146091394257
16,35200,-1071.4599815772372,-0.0005819529136703685,6160.757020239736,3080.377922905816
17,37400,-1052.5555582981788,-0.004210395639501332,6392.544175300045,3196.267871801404
18,39600,-1112.2347857153197,0.0009149136692956761,5961.725141645552,2980.863484700521
19,41800,-1056.2457118271736,-0.00656516073628309,5721.432069689162,2860.7094783701796
20,44000,-1064.2155912472458,-0.00033131695105409134,6135.549326371173,3067.77432686942
21,46200,-1091.4784702250965,0.000764626630960585,5754.8692962311125,2877.4354164207375
22,48400,-1091.9279271696798,-0.003214307709177043,6487.964268104703,3243.9789231244254
23,50600,-1089.7963452030654,-0.0001514919160173097,7440.308923387342,3720.1543063746353
24,52800,-1031.8707135488014,-0.0022714018116647243,7171.038510769774,3585.5169843253443
25,55000,-1022.1712347352267,-0.0015013654574506567,6898.455948189943,3449.2264710728523
26,57200,-1010.562734844804,0.0012078785142044962,6285.5002310796035,3142.751317153742
27,59400,-1101.9988609117781,-0.00511238771594233,6390.582363552518,3195.286065673828
28,61600,-1044.5452589784263,0.0015916264043959575,6433.967137133981,3216.985146830401
29,63800,-1059.873988656927,-0.0005419925001897212,6126.656880536418,3063.3279010442297
30,66000,-1072.397187423509,-0.0038435169440247533,5931.070767200569,2965.5315454192323
31,68200,-1102.9440178153598,-0.002833183651091531,6774.554724693298,3387.2745265960693
32,70400,-1018.1732605296231,-0.0007864668287233823,6110.017626503096,3055.008026826217
33,72600,-992.1290511155709,0.003770209567726783,4533.373917489682,2266.6907198923936
34,74800,-1021.6398321399051,0.0002205401674664321,4942.428988929556,2471.214723218389
35,77000,-1012.8416885177422,-0.0028772941315729243,5128.032616708793,2564.0134169634653
36,79200,-1006.1269683235408,0.00309986989358785,5778.858100043402,2889.4321481210213
37,81400,-1010.6650412196038,-0.0014472884008067143,6809.721495249386,3404.859299838803
38,83600,-1055.6729138295889,-0.00047199006164164257,5560.056161221591,2780.0276130445077
39,85800,-1082.9469575320672,0.012999289929000445,6250.570460119913,3125.2982177734375
40,88000,-1034.0947179764519,0.005401362968689721,6164.747497558594,3082.379153707753
41,90200,-1023.6512502095652,0.03840212144755891,6822.550973074777,3411.3139125279017
42,92400,-938.2321096595587,0.0038362409440534455,6978.852582310268,3489.43013671875
43,94600,-977.138480165268,-0.0033280230659459317,5979.483543178013,2989.7384512765066
44,96800,-981.8338006346908,-0.0019814967019285293,5914.936136448637,2957.466086529671
45,99000,-1004.5710380713134,0.005853209548543409,5923.689750120812,2961.8507205923806
46,101200,-982.8994144567303,-0.006249384446577592,6457.863783655088,3228.9256480823865
47,103400,-935.5769649424645,-0.0027358993778333943,6202.601277327337,3101.2979038783483
48,105600,-930.2627691774668,0.005455797868630578,5033.673305716566,2516.842097456737
49,107800,-993.3483295835726,-0.005051630629278045,4956.74630353918,2478.3681030273438
50,110000,-877.785118170852,0.004839069662038346,5414.677278931378,2707.343478018777
51,112200,-906.4237449141943,-0.0016015604778658599,5579.251564025879,2789.6241823832192
52,114400,-965.0919580719918,-0.00026576489046844956,4293.725490421444,2146.8624788754946
53,116600,-869.9865668160462,0.0034908438101410866,4286.970401261204,2143.4886938287304
54,118800,-859.4094072023639,-0.004758340151958944,3727.279497183428,1863.6349852572996
55,121000,-883.5114884559378,-0.002878724062513258,3865.3519270613388,1932.673081681535
